STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,42.9,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,46.0,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,42.2,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,38.0,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,33.9,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,37.3,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,46.5,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,39.4,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,36.5,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,45.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,45.6,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,43.5,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,38.8,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,40.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,35.6,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,40.8,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,44.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,41.5,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,34.7,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,17.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,19.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,18.2,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,17.2,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,17.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,17.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,17.9,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,17.5,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,18.4,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,17.3,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,17.2,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,17.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,19.4,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,17.4,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,17.3,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,18.7,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,18.9,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,19.2,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,19.5,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,17.6,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,28.3,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,23.4,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,28.7,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,29.0,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,26.2,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,22.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,28.0,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,22.2,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,22.9,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,22.4,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,24.7,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,26.9,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,23.7,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,24.1,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WHO_GHO_NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anemia in pregnant women (aged 15-49),F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_W_SUB,Percentage of women in the same subgroup,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,27.6,WHO_GHO,Global Health Observatory Indicators,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
