STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,41.09425655726216,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,41.22415871302262,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,41.35394898816013,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,41.48286370991239,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,41.61064922227045,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,41.73755480616699,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,41.86358122370937,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,97.35587725332122,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,97.3523580645984,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,97.34887093143168,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,97.34540552228296,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,97.4661746635609,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,97.58779359085504,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,97.71021180133404,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,97.8334488675103,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,97.95745774214068,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,98.08225713466408,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,98.20784977894648,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,98.33426154210149,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,98.46149055191532,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,98.58955410028392,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,98.7184468243982,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,98.84819803235747,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,98.97879003171852,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,99.11024776233472,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,99.24255690112908,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,99.37573798147258,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,99.50978126202163,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,99.64470643671896,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,99.70414541239874,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,100.0,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,99.99999771278324,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,99.9999974333758,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,99.9999964375404,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,99.99999768213138,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,100.0,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,99.99817826734002,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,99.98605229311616,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,99.97392792392736,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,99.96180186982733,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,99.9496751540418,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,99.93754243887732,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,99.92542051342764,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,99.9132910436684,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,99.90116268509269,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,99.8890378286415,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,99.8769077507623,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,99.86478466896337,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,99.85265697427896,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,99.8405271741814,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,99.82840528451256,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,99.81627466547938,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,99.80414700588742,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,64.11659381832577,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,64.06283183758254,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WB_CLEAR_JMP_DW_SFMS,People using safely managed service drinking water services (% of pop),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,64.14716568797874,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
